Date,Open,High,Low,Close,Volume
2019-07-18,272.91,274.79,272.47,274.42,3464704
2019-07-19,275.52,275.54,272.7,272.95,2319545
2019-07-22,273.32,274.11,272.79,273.61,1304991
2019-07-23,274.71,275.5,273.89,275.49,1752997
2019-07-24,274.78,276.79,274.67,276.76,1669885
2019-07-25,276.41,276.41,274.68,275.41,1874216
2019-07-26,276.2,277.55,276.1,277.38,1796961
2019-07-29,277.23,277.27,276.26,276.88,2925862
2019-07-30,275.45,276.56,275.04,276.21,1751061
2019-07-31,276.39,276.61,271.07,273.08,4910040
2019-08-01,273.28,276.28,269.94,270.79,6920969
2019-08-02,269.89,270.08,267.15,268.81,5310356
2019-08-05,264.57,264.68,258.7,260.88,7354009
2019-08-06,262.53,264.47,261.06,264.24,4366766
2019-08-07,261.16,265.23,258.99,264.42,4261217
2019-08-08,266,269.59,265.4,269.58,3618814
2019-08-09,268.72,269.29,266,267.7,2616286
2019-08-12,266.24,266.79,263.57,264.56,2104466
2019-08-13,264.22,270.1,263.91,268.66,3405324
2019-08-14,264.56,265.15,260.57,260.57,4354779
2019-08-15,261.62,262.27,259.34,261.39,2783321
2019-08-16,263.07,265.68,263.02,265.22,2433959
2019-08-19,268.36,269.14,267.64,268.48,1431401
2019-08-20,267.98,268.49,266.29,266.4,1865144
2019-08-21,268.58,268.93,267.92,268.56,2012417
2019-08-22,269.28,269.91,266.7,268.46,1886585
2019-08-23,267.19,268.84,260.33,261.57,4216363
2019-08-26,263.81,264.47,262.27,264.47,2272271
2019-08-27,265.92,266.26,262.71,263.43,2491178
2019-08-28,262.73,265.45,262,265.26,3124885
2019-08-29,267.91,269.23,266.9,268.71,3129402
2019-08-30,270.15,270.21,267.66,268.6,4209570
2019-09-03,266.83,267.8,265.68,267.11,3370402
2019-09-04,269.25,270.06,268.48,269.97,1486534
2019-09-05,272.57,274.44,272.46,273.54,1756746
2019-09-06,273.93,274.39,273.19,273.74,1890921
2019-09-09,274.8,274.83,272.96,273.81,2158794
2019-09-10,273.11,273.88,271.87,273.87,1870384
2019-09-11,274.15,275.84,273.5,275.84,2080323
2019-09-12,276.71,277.8,275.94,276.65,2433713
2019-09-13,277.21,277.54,276.15,276.58,2292208
2019-09-16,275.38,276.1,275.04,275.67,1432383
2019-09-17,275.46,276.48,275.34,276.42,1791361
2019-09-18,276,276.68,273.95,276.59,2030540
2019-09-19,277,277.98,276.23,276.53,2272858
2019-09-20,277.18,277.41,274.5,275.05,2063030
2019-09-23,274.59,275.9,274.33,275.24,1298102
2019-09-24,276.31,276.68,272.06,272.96,5128098
2019-09-25,273.08,275.08,271.6,274.63,2650739
2019-09-26,273.34,273.55,271.35,272.79,2355716
2019-09-27,273.56,273.59,269.72,271.26,2838430
2019-09-30,271.82,273.27,271.79,272.6,2736186
2019-10-01,273.44,274.08,269.09,269.32,3729072
2019-10-02,267.73,267.73,263.25,264.57,4471676
2019-10-03,264.35,266.73,261.59,266.67,2995139
2019-10-04,267.45,270.56,267.36,270.37,1908861
2019-10-07,269.56,271.16,268.9,269.21,1828719
2019-10-08,267.28,268.02,264.96,265.03,2159834
2019-10-09,267.04,268.44,266.39,267.5,1967625
2019-10-10,267.42,270.2,267.25,269.32,1575089
2019-10-11,272.1,274.35,271.94,272.13,2811812
2019-10-14,271.79,272.45,271.48,271.88,1216514
2019-10-15,272.87,275.25,272.77,274.51,1793824
2019-10-16,274.07,274.73,273.62,274.08,1153444
2019-10-17,275.24,275.72,274.19,274.82,3103315
2019-10-18,274.36,274.97,272.81,273.69,1154897
2019-10-21,275.05,275.72,274.57,275.6,3018431
2019-10-22,276.09,276.33,274.52,274.63,1602697
2019-10-23,274.41,275.48,274.18,275.44,1298691
2019-10-24,276.38,276.51,275.05,275.89,2222151
2019-10-25,275.33,277.54,275.28,277.04,5502238
2019-10-28,278.22,279.07,278.22,278.65,1802458
2019-10-29,278.32,279.43,278.18,278.47,1599619
2019-10-30,278.69,279.69,277.38,279.45,1819408
2019-10-31,279.35,279.35,277.15,278.55,2313622
2019-11-01,280.05,281.21,279.91,281.2,2367883
2019-11-04,282.79,282.9,281.96,282.32,3803528
2019-11-05,282.58,282.82,281.71,281.96,3003725
2019-11-06,282.04,282.34,281.12,282.11,1458275
2019-11-07,283.46,284.23,282.58,283.11,2695973
2019-11-08,282.74,283.8,282,283.8,2329606
2019-11-11,282.43,283.37,282.24,283.25,1125769
2019-11-12,283.58,284.72,283.03,283.81,1737575
2019-11-13,282.83,284.32,282.59,283.93,1729194
2019-11-14,283.64,284.4,282.99,284.31,2251206
2019-11-15,285.64,286.43,285,286.43,1892548
2019-11-18,286.18,286.85,285.71,286.61,2288428
2019-11-19,287.24,287.24,285.88,286.47,3299986
2019-11-20,285.91,286.42,283.89,285.46,2826599
2019-11-21,285.52,285.64,284.17,285.02,2311352
2019-11-22,285.75,285.86,284.6,285.65,1266929
2019-11-25,286.6,287.84,286.57,287.82,2048149
2019-11-26,287.91,288.68,287.57,288.4,1802937
2019-11-27,289.06,289.78,288.76,289.76,1640995
2019-11-29,289.25,289.48,288.48,288.65,1988460
2019-12-02,289.03,289.03,285.84,286.3,4422919
2019-12-03,283.52,284.43,282.1,284.29,3250267
2019-12-04,285.41,286.7,285.07,286.11,3189831
2019-12-05,286.83,286.83,285.29,286.64,1597255
2019-12-06,288.58,289.65,288.55,289.19,1609493
2019-12-09,288.87,289.52,288.27,288.31,1480344
2019-12-10,288.31,288.94,287.35,288.04,1823558
2019-12-11,288.45,289.08,288.08,288.79,1836430
2019-12-12,288.85,292.1,288.61,291.33,3277393
2019-12-13,291.09,292.76,290.3,291.44,3520501
2019-12-16,293.26,294.11,293.22,293.5,3142450
2019-12-17,293.99,294.19,293.5,293.56,3659229
2019-12-18,294.02,294.22,293.57,293.58,3295366
2019-12-19,293.78,294.88,293.75,294.8,2333488
2019-12-20,295.89,296.76,295.78,296.3,4985649
2019-12-23,295.49,295.53,294.99,295.16,2325251
2019-12-24,295.36,295.4,294.85,295.16,1305896
2019-12-26,295.56,296.69,295.52,296.67,2391589
2019-12-27,297.51,297.51,296.15,296.67,2225614
2019-12-30,296.75,296.84,294.51,295.04,2349611
2019-12-31,294.53,295.99,294.17,295.8,2512719
2020-01-02,297.29,298.45,296.34,298.42,3149761
2020-01-03,295.22,297.36,295.04,296.24,3248060
2020-01-06,294.42,297.42,294.35,297.35,2782110
2020-01-07,296.82,297.27,296.06,296.53,2384732
2020-01-08,296.71,299.31,296.47,298.06,3724359
2020-01-09,299.73,300.19,299.09,300.12,2173883
2020-01-10,300.74,300.86,298.79,299.26,3667003
2020-01-13,299.91,301.32,299.48,301.24,2738733
2020-01-14,300.89,301.91,300.32,300.84,2620725
2020-01-15,300.81,302.3,300.69,301.51,2822336
2020-01-16,302.94,304.04,302.71,304.03,2582603
2020-01-17,304.77,305.2,304.2,305.06,2218062
2020-01-21,304.08,305.22,304,304.43,2757878
2020-01-22,305.31,305.92,304.32,304.51,2765293
2020-01-23,303.84,304.97,302.66,304.81,2673069
2020-01-24,305.42,305.52,300.81,302.03,3448207
2020-01-27,296.84,298.73,296.45,297.23,4301999
2020-01-28,298.7,301.22,298.22,300.45,3562527
2020-01-29,301.78,301.94,299.92,300.15,2752249
2020-01-30,298.04,301.29,297.3,301.09,4432657
2020-01-31,300.44,300.6,294.72,295.69,6184691
2020-02-03,297.12,299.67,297.03,297.84,3266697
2020-02-04,301.5,303.23,301.16,302.43,2292773
2020-02-05,305.4,306.08,303.87,305.85,3049942
2020-02-06,306.8,307.08,305.81,306.89,1925534
2020-02-07,305.83,306.59,304.74,305.33,2249279
2020-02-10,304.39,307.56,304.35,307.52,2246940
2020-02-11,308.93,309.69,307.61,308.08,2438848
2020-02-12,309.56,310.27,309.17,310.06,2115750
2020-02-13,308.6,310.72,308.36,309.76,2043427
2020-02-14,310.11,310.33,309,310.28,1637209
2020-02-18,309.24,309.82,308.03,309.43,3002985
2020-02-19,310.42,311.59,310.12,310.92,2257545
2020-02-20,310.35,311.19,306.67,309.7,4617280
2020-02-21,308.3,308.58,305.62,306.49,2678575
2020-02-24,296.96,299.38,295.17,296.24,7096975
2020-02-25,297.73,298.23,286.36,287.34,8465834
2020-02-26,288.61,292.28,285.48,286.07,10284673
2020-02-27,280.57,284.48,273.36,273.39,14897035
2020-02-28,265.32,272.92,262.25,271.74,23324084
2020-03-02,274,284.04,270.49,283.87,12428627
2020-03-03,284.34,288.32,273.36,276.04,9805876
2020-03-04,281.23,287.65,278.7,287.48,5253926
2020-03-05,280.3,283.41,275.61,277.85,6219956
2020-03-06,269.32,274.46,266.6,273.19,6669112
2020-03-09,253.89,260.99,251.15,252.11,16425909
2020-03-10,260.48,263.81,250,263.81,10879060
2020-03-11,256.66,257.72,247.62,250.73,11518414
2020-03-12,234.94,243.68,225.81,226.48,24669258
2020-03-13,240.66,247.78,228.1,247.64,19533610
2020-03-16,222.85,234.77,218.14,218.57,17271537
2020-03-17,223.75,233.95,216.6,232.88,15115490
2020-03-18,216.08,224.74,208.31,220.15,20177498
2020-03-19,218.43,226,212.11,220.34,12441164
2020-03-20,222.8,224.56,210.05,210.74,11533245
2020-03-23,209.63,210.78,200.55,204.27,14128152
2020-03-24,216.39,224.3,214.83,223.75,13160771
2020-03-25,225,235.51,220.32,226.62,11876357
2020-03-26,229.27,241.44,228.85,240.24,12411133
2020-03-27,232.7,239.64,230.66,232.86,11170599
2020-03-30,234.92,241.1,232.97,240.39,8727846
2020-03-31,239.45,241.94,235.44,236.82,10386295
2020-04-01,227.92,231.05,224.13,226.15,13710141
2020-04-02,225.33,232.18,224.72,231.44,6547009
2020-04-03,230.43,232.71,225.34,228.02,5490162
2020-04-06,236.96,245.3,235.93,243.53,7624036
2020-04-07,251.92,252.8,243.46,243.66,12936585
2020-04-08,246.24,253.05,244.05,251.93,6958583
2020-04-09,255.12,258.39,253.14,255.67,8812596
2020-04-13,254.64,254.95,249.38,253.19,7666366
2020-04-14,258.24,261.63,257.21,260.92,6631120
2020-04-15,255.08,256.9,253.11,255.24,4888851
2020-04-16,256.51,257.3,253.4,256.53,6165690
2020-04-17,262.31,264,259.5,263.61,6738790
2020-04-20,259.65,263.1,258.58,258.86,6498713
2020-04-21,254.25,255.49,250,250.95,6526061
2020-04-22,255.83,258.23,254.48,256.47,5634160
2020-04-23,257.75,260.9,256.2,256.42,7665377
2020-04-24,258,260.7,255.94,260.14,4770195
2020-04-27,262.01,264.91,261.57,263.9,3892216
2020-04-28,267.48,267.79,262.3,262.68,5849521
2020-04-29,267.98,271,266.91,269.45,6773125
2020-04-30,268.08,268.58,265.23,267.1,7386574
2020-05-01,262.14,262.85,258.74,259.82,4790654
2020-05-04,257.92,260.9,256.53,260.64,4128909
2020-05-05,263.45,265.81,262.6,263.04,4437160
2020-05-06,264.71,265.11,261.14,261.27,3021415
2020-05-07,264.45,266.3,263.9,264.36,3410208
2020-05-08,267.53,269.14,266.38,268.78,3206956
2020-05-11,266.78,270.2,266.43,268.82,3469300
2020-05-12,269.98,270.4,263.33,263.41,5159857
2020-05-13,262.87,263.9,256.36,258.74,5617469
2020-05-14,256.33,262,253.97,261.86,7737588
2020-05-15,259.54,263.11,258.56,263.04,3386161
2020-05-18,269.32,272.7,269.06,271.08,6769161
2020-05-19,270.61,272.25,268.34,268.52,4921117
2020-05-20,271.92,273.79,271.69,272.9,4896239
2020-05-21,272.8,273.59,269.95,270.94,3581314
2020-05-22,270.76,271.72,269.5,271.55,2296370
2020-05-26,277.53,277.74,274.55,275.04,4911764
2020-05-27,277.78,279.05,272.86,279.05,5152385
2020-05-28,280.03,282.04,277.81,278.5,4634896
2020-05-29,278.03,280.35,275.36,279.75,7051402
2020-06-01,279.07,281.49,278.57,280.97,3907111
2020-06-02,281.79,283.28,280.46,283.28,4343902
2020-06-03,285.2,287.93,284.93,287.02,5568075
2020-06-04,286,287.75,284.2,286.29,3818618
2020-06-05,291.63,295.38,291.61,293.61,6015518
2020-06-08,294.43,297.32,293.88,297.17,5559680
2020-06-09,294.49,296.39,293.63,295.06,4686385
2020-06-10,295.53,296.39,292.59,293.22,5602593
2020-06-11,286.36,294.5,275.8,276.32,7748197
2020-06-12,283.35,284.15,274.5,279.65,6232184
2020-06-15,273.91,283.35,272.77,282.2,4431380
2020-06-16,290.05,290.2,282.83,287.72,5294952
2020-06-17,288.73,289.02,285.88,286.4,2662798
2020-06-18,284.97,287.12,284.55,286.66,2756256
2020-06-19,290.04,290.27,283.67,284.97,3479532
2020-06-22,284.35,287.19,283.26,286.86,2518008
2020-06-23,289.51,290.43,287.76,288.16,2503556
2020-06-24,286.08,286.7,278.97,280.79,4532344
2020-06-25,280.26,284.1,278.22,283.76,3897429
2020-06-26,282.72,282.92,276.52,277.11,4479022
2020-06-29,276.89,279.72,274.72,279.7,3464598
2020-06-30,279.29,284.95,279.15,283.43,5215693
2020-07-01,284.37,286.51,283.95,285.37,3712553
2020-07-02,288.76,290.05,286.18,286.81,3661062
2020-07-06,290.67,291.58,289.9,291.26,3573810
2020-07-07,289.67,291.68,287.89,288.24,3420257
2020-07-08,289,290.55,287.29,290.38,2434228
2020-07-09,291.02,291.3,285.41,288.9,3164606
2020-07-10,288.72,292.01,287.34,291.8,2712405
2020-07-13,294.1,296.45,288.61,289.16,3657909
2020-07-14,287.79,293.32,286.63,293.03,4053101
2020-07-15,296.19,296.75,293.35,295.63,6601428
2020-07-16,293.8,295.11,293.15,294.77,3082869
2020-07-17,295.72,296.35,293.75,295.55,2245953
2020-07-20,295.33,298.68,294.6,298.01,2539891
2020-07-21,299.86,300.35,297.66,298.63,3310876
2020-07-22,298.22,300.56,298.11,300.33,4121139
2020-07-23,299.93,300.62,295.38,296.74,3487108
2020-07-24,294.86,295.81,293.3,294.82,2850971
2020-07-27,295.48,297.12,294.74,296.97,2253331
2020-07-28,296.18,297.33,294.79,295.13,3135561
2020-07-29,296,299.26,295.9,298.7,2370847
2020-07-30,295.74,298.06,293.67,297.61,2951740
2020-07-31,299.45,300.1,295.24,300.1,4460643
2020-08-03,301.65,302.82,301.13,301.99,3769021
2020-08-04,301.22,303.26,301.22,303.26,2129215
2020-08-05,304.61,305.4,304.31,305.15,2620744
2020-08-06,304.58,307.29,304.25,307.2,4088158
2020-08-07,306.23,307.6,305.32,307.36,3319618
2020-08-10,307.88,308.5,305.92,308.34,2118154
2020-08-11,309.52,310.12,305.07,305.85,3571230
2020-08-12,308.25,310.81,308.2,310.04,2953661
2020-08-13,309.3,310.78,308.56,309.51,4074194
2020-08-14,309.15,310.02,308.34,309.51,2098031
2020-08-17,310.44,310.87,310.09,310.51,2183360
2020-08-18,310.93,311.55,309.28,311.16,2415819
2020-08-19,311.55,312.28,309.31,309.84,2498298
2020-08-20,308.11,311.27,308.02,310.82,2409269
2020-08-21,310.48,312.1,310.17,311.93,2316223
2020-08-24,314.36,315.17,313.37,315.1,2349556
2020-08-25,315.69,316.26,314.5,316.2,2890833
2020-08-26,316.75,319.63,316.25,319.43,2605983
2020-08-27,320.22,321.5,318.47,320.07,2295927
2020-08-28,321.14,322.28,319.95,322.15,3538745
2020-08-31,321.98,322.83,320.8,321.02,5067980
2020-09-01,321.81,324.1,320.94,324.02,3010783
2020-09-02,325.94,329.67,324.78,328.74,5273074
2020-09-03,327.01,327.51,314.81,317.36,6891967
2020-09-04,317.77,319.6,306.9,314.82,5133935
2020-09-08,309.35,310.59,305.85,306.17,4278260
2020-09-09,310.15,314.66,309.29,312.21,3339835
2020-09-10,314.05,314.71,305.82,306.75,3588984
2020-09-11,308.55,309.59,304.17,306.98,3690254
2020-09-14,310.08,312.75,309.61,310.97,3056093
2020-09-15,313.47,314.26,311.52,312.57,2570928
2020-09-16,313.81,315.18,311.04,311.31,2316222
2020-09-17,306.48,310.27,305.96,308.59,2848323
2020-09-18,309.44,309.48,302.55,305,3421015
2020-09-21,300.47,301.75,296.83,301.69,4536837
2020-09-22,303.11,305.24,300.67,304.74,2741533
2020-09-23,305.28,305.55,297.17,297.68,2755784
2020-09-24,296.31,301.46,295.04,298.5,3130664
2020-09-25,297.58,304.04,296.72,303.28,2683969
2020-09-28,307.42,309.02,306.43,308.36,2437913
2020-09-29,306.84,307.51,304.65,305.3,2307331
2020-09-30,306.04,310.75,305.85,307.65,4304504
2020-10-01,310.16,311.11,307.76,309.6,3005650
2020-10-02,304.72,308.58,304.21,306.72,3125089
2020-10-05,308.69,312.29,308.69,312.08,2364454
2020-10-06,312.25,314.32,307.18,307.72,3389808
2020-10-07,310.61,313.81,310.6,313,1707831
2020-10-08,314.96,315.85,314.05,315.77,1731711
2020-10-09,317.47,319.1,316.85,318.58,2794077
2020-10-12,321.14,325.22,320.66,323.72,2194283
2020-10-13,323.64,323.73,320.71,321.65,2229739
2020-10-14,322.22,323.3,318.93,319.64,1907791
2020-10-15,315.71,319.7,315.23,319.26,2487096
2020-10-16,320.65,322.21,318.9,318.99,1669931
2020-10-19,320.3,320.89,313.33,314.17,2229583
2020-10-20,315.48,318.67,314.78,315.41,3066561
2020-10-21,315.41,317.52,314.59,314.84,2607729
2020-10-22,315.06,317.16,312.99,316.57,2362400
2020-10-23,317.84,317.84,315.24,317.65,1429454
2020-10-26,314.31,315.08,308.36,311.8,3335822
2020-10-27,312.18,312.47,310.56,310.77,2196107
2020-10-28,305.13,305.74,299.62,300.07,5650454
2020-10-29,300.32,306.25,298.69,303.23,5365171
2020-10-30,301.56,302.86,296.37,299.82,5892432
2020-11-02,303.37,305.31,300.63,303.31,4080396
2020-11-03,306.57,310.74,306.09,308.66,3378343
2020-11-04,313.19,319.65,312,315.61,5750173
2020-11-05,320.94,323.55,320.52,321.79,3950281
2020-11-06,321.44,322.92,319.43,321.75,3640619
2020-11-09,334.36,335.2,325.28,325.76,8097281
2020-11-10,324.77,326.3,322.06,325.34,4120821
2020-11-11,327.42,328.5,326.17,327.63,2773482
2020-11-12,326.74,327.44,322.73,324.6,2539783
2020-11-13,326.45,329.73,325.89,329.01,1998446
2020-11-16,331.65,333.12,330.41,333,3018755
2020-11-17,330.73,332.5,329.25,331.34,3052136
2020-11-18,331.63,332.14,327.29,327.32,2647827
2020-11-19,326.76,329.09,325.41,328.69,2962161
2020-11-20,328.41,328.66,326.4,326.49,3517557
2020-11-23,328.28,329.6,326.06,328.42,2222635
2020-11-24,331.02,334.25,330.1,333.74,2659731
2020-11-25,333.67,333.67,332.15,333.19,2256860
2020-11-27,334.29,334.61,333.18,334.14,984710
2020-11-30,333.4,333.63,330.04,332.64,4175707
2020-12-01,335.92,337.8,335.32,336.3,3237145
2020-12-02,335.22,337.11,334.65,337.01,2270336
2020-12-03,336.91,338.3,335.88,336.91,2851086
2020-12-04,337.5,339.84,337.45,339.81,2907285
2020-12-07,339.07,339.63,337.91,339.18,1943081
2020-12-08,337.89,340.7,337.85,340.16,1948194
2020-12-09,340.79,340.93,336.26,337.14,2545788
2020-12-10,335.74,338,334.84,336.98,2738559
2020-12-11,335.31,336.8,333.77,336.55,2387889
2020-12-14,338.76,339.79,334.89,335.01,2654634
2020-12-15,337.64,339.64,336.24,339.64,2762601
2020-12-16,339.83,341.04,338.96,340.16,2943154
2020-12-17,341.77,342.25,340.96,342.01,2626995
2020-12-18,342.39,342.5,338.7,340.64,6025650
2020-12-21,336.83,340.38,334.11,339.59,3918085
2020-12-22,338.47,338.55,336.47,337.54,2381325
2020-12-23,338.54,339.75,337.69,337.81,3682167
2020-12-24,338.37,339.18,337.77,339.16,1447667
2020-12-28,341.74,342.46,341.09,342.11,2798845
2020-12-29,343.63,343.77,340.87,341.39,2555542
2020-12-30,342.28,342.91,341.57,341.85,2009135
2020-12-31,341.82,344.37,341.23,343.69,3507320
2021-01-04,345.02,345.09,335.37,339.03,5402614
2021-01-05,338.4,342.39,338.39,341.26,3299716
2021-01-06,339.79,346.5,339.3,343.33,4804950
2021-01-07,345.74,349.2,345.54,348.46,3638857
2021-01-08,349.88,350.62,346.64,350.42,3758462
2021-01-11,347.36,349.82,347.2,348.13,2987858
2021-01-12,348.3,349.15,345.97,348.16,2298388
2021-01-13,348.11,350.06,347.32,349.03,3039926
2021-01-14,349.85,350.32,347.55,347.85,3497443
2021-01-15,346.27,347.06,343.53,345.37,3622148
2021-01-19,347.8,348.59,346.36,348.1,3433790
2021-01-20,350.32,353.71,349.97,352.83,2920573
2021-01-21,353.46,353.84,352.3,353.16,2582562
2021-01-22,351.38,353.04,350.99,351.9,1812174
2021-01-25,352.71,353.68,347.97,353.33,3548997
2021-01-26,354.23,354.65,352.6,352.8,2430244
2021-01-27,349.54,349.56,341.99,344.24,5010372
2021-01-28,345.97,351.07,345.58,347.13,3432188
2021-01-29,345.31,346.22,338.57,340.18,5803647
2021-02-01,343.63,346.85,341.4,345.77,3334009
2021-02-02,349.05,352.34,349,350.74,2955229
2021-02-03,351.7,352.8,349.88,351.09,3392809
2021-02-04,352.12,355.04,351.92,355.02,1988342
2021-02-05,356.9,357.13,355.32,356.44,2091756
2021-02-08,357.92,359.07,357.06,359.07,3371070
2021-02-09,358.22,359.33,357.77,358.78,1891240
2021-02-10,360.53,360.61,356.3,358.64,2400011
2021-02-11,359.71,360.1,356.84,359.22,2237200
2021-02-12,358.45,361.19,358.36,361.05,2144471
2021-02-16,362.15,362.37,359.98,360.71,4408452
2021-02-17,359.03,360.97,357.92,360.79,3220093
2021-02-18,358.24,359.93,356.49,359.25,3017068
2021-02-19,360.47,360.71,358.14,358.59,2487098
2021-02-22,355.84,358.19,355.56,355.77,3290986
2021-02-23,353.69,357.56,349.53,356.22,5251055
2021-02-24,355.15,360.58,354.2,360.16,3301220
2021-02-25,359.03,360.27,350.08,351.52,7049193
2021-02-26,353.47,354.47,347.71,349.59,7579472
2021-03-01,354.55,359.39,354.5,358.12,3725252
2021-03-02,358.38,358.63,355.16,355.35,5462610
2021-03-03,354.7,355.64,350.56,350.66,6317636
2021-03-04,350.49,353.02,341.92,346.34,6604466
2021-03-05,349.77,353.73,342.59,352.69,8721265
2021-03-08,353.63,356.4,350.66,350.96,5663478
2021-03-09,354.75,358.46,354.23,355.87,6075087
2021-03-10,358.3,359.84,356.88,358.07,7231407
2021-03-11,360.66,363.76,360.16,361.85,3340718
2021-03-12,360.5,362.45,359.67,362.36,4847336
2021-03-15,362.67,364.75,360.45,364.46,3162271
2021-03-16,365.12,365.78,363.25,364.05,3698397
2021-03-17,362.83,366.05,361.62,365.24,5011554
2021-03-18,362.73,364.76,359.28,359.87,5073991
2021-03-19,359.65,361.17,357.14,359.23,5382753
2021-03-22,359.79,363.5,359.76,362.07,3417647
2021-03-23,361.53,362.94,358.51,359.41,4954604
2021-03-24,360.71,362.27,357.42,357.42,4098983
2021-03-25,356.08,360.24,354.14,359.43,5487296
2021-03-26,359.37,364.37,358.75,364.01,3322643
2021-03-29,362.57,364.68,361.11,363.79,3143331
2021-03-30,362.56,363.47,361.27,362.86,3696168
2021-03-31,363.39,365.82,363.39,364.3,7470344
2021-04-01,366.2,368.29,366.03,368.16,5131981
2021-04-05,370.89,374.07,370.81,373.47,3764095
2021-04-06,373.04,374.33,372.67,373.26,3583491
2021-04-07,373.14,374.08,372.72,373.73,2768895
2021-04-08,374.97,375.56,374.06,375.55,3949423
2021-04-09,375.42,378.4,375.33,378.25,2627530
2021-04-12,377.7,378.65,377.08,378.42,2747529
2021-04-13,378.37,380.12,377.92,379.45,2985533
2021-04-14,379.46,380.51,377.7,378.23,3691057
2021-04-15,380.33,382.54,380.28,382.29,3573828
2021-04-16,383.56,384.15,382.19,383.63,3252459
2021-04-19,382.62,383.09,380.37,381.74,3945743
2021-04-20,380.49,381.16,377.47,378.94,4106739
2021-04-21,378.28,382.67,378.14,382.5,3640080
2021-04-22,382.32,383.12,377.96,378.99,3965016
2021-04-23,379.57,384.46,379.46,383.03,3783209
2021-04-26,383.73,384.45,383.32,383.86,3125214
2021-04-27,384.2,384.38,382.72,383.74,3370642
2021-04-28,384.1,385.17,383.24,383.56,3960389
2021-04-29,386.4,386.74,382.81,386.12,4209880
2021-04-30,383.91,384.76,382.73,383.57,5219206
2021-05-03,385.56,385.94,383.96,384.44,4180812
2021-05-04,382.52,382.96,378.45,382.1,5485646
2021-05-05,383.72,383.91,381.63,382.17,2319217
2021-05-06,382.26,385.37,380.27,385.28,4737289
2021-05-07,386.02,388.68,385.33,388.03,3516620
2021-05-10,388.41,388.66,384.09,384.23,5942697
2021-05-11,379.75,381.74,376.95,380.86,7081501
2021-05-12,378.04,379.27,372.13,372.73,7707441
2021-05-13,374.21,379.05,374.17,377.16,7188191
2021-05-14,379.81,383.79,379.81,382.95,5167919
2021-05-17,381.9,382.75,380,382.03,3781587
2021-05-18,382.25,382.47,378.54,378.73,3128310
2021-05-19,374.06,377.84,372.62,377.73,5086270
2021-05-20,378.57,382.99,378.45,381.76,4776714
2021-05-21,383.23,384.45,381.01,381.47,3567453
2021-05-24,383.69,386.4,383.44,385.32,2962453
2021-05-25,386.4,386.76,383.94,384.51,4031807
2021-05-26,385.09,385.75,384.07,385.21,2642705
2021-05-27,386.28,386.78,385.32,385.38,3015864
2021-05-28,387.03,387.27,385.94,386.13,3371117
2021-06-01,388.5,388.62,385.38,385.83,4389042
2021-06-02,386.45,387.24,385.47,386.48,3209191
2021-06-03,384.17,386.11,382.7,385.01,3390955
2021-06-04,386.81,388.8,386.76,388.5,2628143
2021-06-07,388.52,388.69,387.25,388.17,2500620
2021-06-08,389,389.08,386.44,388.23,2386617
2021-06-09,389.08,389.13,387.41,387.62,2968089
2021-06-10,388.86,390.36,387.58,389.41,2611815
2021-06-11,390,390.2,388.73,390.09,2241500
2021-06-14,390.21,391.07,389,391.07,2252205
2021-06-15,391.15,391.2,389.41,390.25,2405039
2021-06-16,390.42,390.58,386.02,388.11,4194316
2021-06-17,387.62,388.91,385.5,387.97,4065333
2021-06-18,384.79,385.38,382.52,382.82,5211110
2021-06-21,384.5,388.38,383.65,388.18,4389779
2021-06-22,388.24,391.09,387.47,390.24,2705442
2021-06-23,390.35,391.14,389.7,389.82,2404155
2021-06-24,391.89,392.52,391.67,392.05,2987820
2021-06-25,392.9,393.92,392.54,393.5,2863066
2021-06-28,394.03,394.45,392.83,394.32,2418472
2021-06-29,393.35,393.94,392.66,393.16,2927626
2021-06-30,392.72,394.13,392.72,393.52,3795925
2021-07-01,394.3,395.85,394.21,395.74,3414515
2021-07-02,396.85,399.05,396.53,398.75,4363111
2021-07-06,398.77,398.99,395.3,398,4331346
2021-07-07,398.67,399.66,396.68,399.37,4747830
2021-07-08,394.2,396.88,393.02,396.19,5817105
2021-07-09,397.63,400.65,397.42,400.37,3332168
2021-07-12,400.3,402.03,399.87,401.82,2929163
2021-07-13,401.08,402.5,400.18,400.46,4313092
2021-07-14,402.06,402.57,399.82,401.01,3332211
2021-07-15,399.74,400.38,397.81,399.72,4483895
2021-07-16,400.84,400.88,396.14,396.61,4516552
2021-07-19,391.78,392.26,387.93,390.68,12336206
2021-07-20,391.35,397.5,390.01,396.2,4043076
2021-07-21,397.48,399.62,397.27,399.53,2996601
2021-07-22,399.71,400.56,398.7,400.38,2575749
2021-07-23,402.17,404.75,401.58,404.38,3151949
2021-07-26,403.92,405.42,403.82,405.41,2374331
2021-07-27,404.45,404.45,400.8,403.61,3626075
2021-07-28,404.17,404.76,402.04,403.39,3763730
2021-07-29,404.36,406.13,404.35,405.13,2274198
2021-07-30,402.59,404.53,402.47,403.15,5204480
2021-08-02,404.78,405.36,401.94,402.33,5814735
2021-08-03,403.08,405.66,400.92,405.58,4129628
2021-08-04,404.31,404.86,403.34,403.64,3880216
2021-08-05,404.7,406.19,404.38,406.16,3052826
2021-08-06,406.44,407.18,406.17,406.86,2486923
2021-08-09,406.75,407.05,405.69,406.47,1984384
